2023-02-04 19:29:43.085 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:44.189 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:44.850 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:45.687 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:29:46.523 | INFO     | __main__:start_handler:188 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:31:57.308 | DEBUG    | __main__:<module>:129 - Бот был запущен
2023-02-04 19:32:34.411 | DEBUG    | __main__:<module>:129 - Бот был запущен
2023-02-04 19:32:34.802 | INFO     | __main__:start_handler:189 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:32:34.933 | INFO     | __main__:start_handler:189 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:32:41.624 | INFO     | __main__:start_handler:189 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:33:53.865 | DEBUG    | __main__:<module>:131 - Бот был запущен
2023-02-04 19:33:59.873 | INFO     | __main__:start_handler:191 - Введена команда /start пользователем. Имя: httpshotmaker ᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠᅠ ᅠ, ID: 1074797971, юзернейм: httpshotmaker
2023-02-04 19:34:00.992 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер
2023-02-04 19:34:01.475 | INFO     | __main__:anti_flood:127 - Обнаружен спаммер
